(533, 24, 537, 538, 409, 541, 164, 425, 299, 434, 201, 78, 336, 209, 598, 475, 476, 228, 365, 506)->[(3-1*r5), (3-1*r5), (-3+1*r5), (3-1*r5)]
(1, 528, 24, 541, 33, 35, 163, 164, 563, 181, 310, 330, 342, 476, 481, 484, 363, 365, 371, 250)->[(3-1*r5), (-1+1*r5), (4-2*r5), 0]
(4, 388, 548, 166, 555, 63, 575, 72, 203, 332, 205, 84, 469, 96, 482, 103, 105, 491, 492, 118)->[(-3+1*r5), (-4+2*r5), 0, (-1+1*r5)]
(132, 272, 151, 25, 28, 416, 167, 295, 557, 436, 444, 319, 67, 323, 331, 110, 494, 113, 248, 379)->[(-1+1*r5), (-4+2*r5), (3-1*r5), 0]
(274, 283, 43, 555, 304, 53, 569, 60, 453, 72, 584, 459, 205, 212, 86, 218, 355, 105, 492, 498)->[(-3+1*r5), (3-1*r5), (-3+1*r5), (3-1*r5)]
(259, 136, 524, 281, 153, 426, 555, 304, 320, 584, 86, 346, 96, 482, 229, 486, 232, 105, 491, 366)->[(4-2*r5), (-1+1*r5), 0, (3-1*r5)]
(1, 528, 401, 24, 409, 538, 155, 35, 164, 426, 299, 566, 312, 68, 83, 346, 95, 229, 486, 366)->[(-4+2*r5), (-1+1*r5), 0, (3-1*r5)]
(2, 3, 131, 517, 522, 37, 172, 303, 435, 54, 57, 196, 79, 216, 223, 361, 106, 362, 236, 383)->[0, 0, (6-2*r5), 0]
(387, 265, 140, 405, 29, 31, 298, 559, 311, 61, 576, 581, 70, 583, 465, 87, 483, 488, 245, 374)->[(1-1*r5), 0, (4-2*r5), (-3+1*r5)]
(518, 391, 266, 398, 402, 154, 539, 302, 562, 179, 315, 449, 74, 458, 77, 353, 230, 368, 124, 380)->[(3-1*r5), (4-2*r5), 0, (-1+1*r5)]
(395, 146, 410, 417, 305, 308, 439, 450, 197, 462, 80, 338, 594, 213, 101, 102, 485, 495, 112, 127)->[(3-1*r5), (-3+1*r5), (3-1*r5), (-3+1*r5)]
(263, 398, 26, 157, 36, 548, 302, 52, 309, 567, 575, 203, 82, 353, 103, 237, 367, 368, 118, 124)->[0, 0, 0, (6-2*r5)]
(389, 394, 145, 147, 412, 546, 178, 55, 59, 188, 328, 588, 595, 340, 471, 90, 220, 225, 104, 503)->[0, 0, 0, (-6+2*r5)]
(128, 512, 389, 392, 10, 147, 556, 50, 56, 186, 443, 189, 577, 211, 471, 472, 90, 220, 111, 504)->[0, (-3+1*r5), (4-2*r5), (1-1*r5)]
(514, 133, 263, 137, 403, 552, 51, 309, 567, 573, 449, 77, 461, 221, 353, 100, 124, 241, 372, 380)->[0, (-3+1*r5), (-4+2*r5), (-1+1*r5)]
(256, 14, 142, 29, 547, 171, 184, 187, 61, 62, 574, 335, 465, 345, 89, 478, 224, 483, 360, 245)->[(-6+2*r5), 0, 0, 0]
(3, 517, 521, 17, 406, 28, 414, 167, 176, 323, 580, 75, 85, 487, 361, 362, 236, 494, 120, 379)->[(3-1*r5), 0, (-1+1*r5), (-4+2*r5)]
(1, 130, 24, 153, 538, 163, 304, 569, 459, 336, 86, 346, 475, 229, 490, 365, 238, 498, 246, 250)->[0, (-1+1*r5), (-3+1*r5), (-4+2*r5)]
(132, 390, 141, 273, 531, 151, 417, 419, 170, 557, 441, 444, 445, 67, 198, 462, 338, 213, 234, 127)->[(-1+1*r5), 0, (-4+2*r5), (-3+1*r5)]
(385, 394, 534, 291, 421, 301, 175, 49, 59, 66, 334, 473, 92, 349, 225, 357, 104, 369, 503, 510)->[0, (3-1*r5), (4-2*r5), (1-1*r5)]
(515, 393, 282, 286, 32, 290, 431, 440, 191, 321, 195, 327, 463, 215, 226, 354, 359, 109, 499, 125)->[0, 0, (-6+2*r5), 0]
(129, 391, 533, 154, 539, 168, 48, 562, 316, 572, 78, 592, 209, 217, 97, 228, 230, 496, 242, 506)->[(-1+1*r5), 0, (4-2*r5), (3-1*r5)]
(514, 3, 133, 517, 269, 288, 423, 172, 51, 435, 54, 194, 455, 85, 88, 221, 487, 241, 120, 508)->[0, (4-2*r5), (-1+1*r5), (3-1*r5)]
(23, 538, 548, 425, 299, 555, 52, 53, 312, 201, 203, 82, 86, 475, 482, 229, 492, 237, 366, 498)->[0, (3-1*r5), (4-2*r5), (-1+1*r5)]
(6, 525, 145, 20, 412, 418, 546, 561, 55, 570, 448, 76, 210, 339, 340, 599, 114, 116, 121, 255)->[(4-2*r5), 0, (3-1*r5), (1-1*r5)]
(387, 515, 143, 286, 424, 174, 431, 446, 576, 321, 581, 583, 456, 94, 381, 243, 500, 125, 374, 509)->[(-3+1*r5), 0, (1-1*r5), (4-2*r5)]
(128, 515, 519, 392, 529, 18, 161, 290, 169, 431, 440, 56, 577, 457, 211, 354, 243, 500, 122, 509)->[0, (4-2*r5), (1-1*r5), (-3+1*r5)]
(1, 136, 528, 153, 155, 165, 38, 182, 310, 442, 320, 464, 468, 346, 477, 480, 486, 490, 371, 250)->[0, (6-2*r5), 0, 0]
(392, 18, 415, 162, 169, 186, 59, 188, 577, 66, 322, 578, 471, 91, 220, 235, 369, 503, 122, 510)->[(-4+2*r5), 0, (-3+1*r5), (1-1*r5)]
(3, 522, 269, 158, 297, 427, 46, 177, 435, 579, 580, 75, 79, 344, 347, 479, 361, 120, 508, 382)->[0, (-4+2*r5), (-1+1*r5), (3-1*r5)]
(512, 520, 22, 150, 292, 294, 40, 553, 556, 439, 189, 64, 197, 80, 594, 93, 111, 112, 119, 504)->[(-4+2*r5), (1-1*r5), 0, (-3+1*r5)]
(7, 523, 397, 144, 400, 42, 433, 180, 571, 191, 327, 204, 463, 214, 226, 227, 231, 109, 507, 253)->[0, (4-2*r5), (1-1*r5), (3-1*r5)]
(130, 393, 278, 283, 156, 286, 549, 424, 43, 174, 569, 60, 317, 321, 195, 459, 215, 238, 246, 381)->[(4-2*r5), (3-1*r5), (1-1*r5), 0]
(395, 268, 146, 530, 285, 294, 40, 553, 44, 313, 197, 587, 594, 470, 343, 239, 495, 370, 505, 252)->[(3-1*r5), (1-1*r5), (-4+2*r5), 0]
(515, 261, 519, 9, 13, 529, 289, 290, 293, 180, 446, 191, 454, 204, 463, 214, 94, 500, 125, 126)->[(4-2*r5), (-3+1*r5), (1-1*r5), 0]
(140, 527, 278, 534, 284, 156, 159, 421, 301, 174, 430, 559, 311, 317, 581, 583, 456, 334, 357, 381)->[(-3+1*r5), (3-1*r5), (-3+1*r5), (-3+1*r5)]
(261, 7, 397, 270, 152, 293, 39, 429, 558, 433, 180, 185, 318, 65, 204, 591, 81, 117, 126, 511)->[(-3+1*r5), (-3+1*r5), (-3+1*r5), (3-1*r5)]
(399, 400, 276, 533, 537, 282, 32, 168, 42, 48, 434, 307, 437, 327, 78, 598, 226, 242, 499, 507)->[(3-1*r5), 0, (1-1*r5), (-4+2*r5)]
(386, 6, 275, 535, 280, 411, 418, 422, 564, 568, 448, 324, 73, 339, 596, 597, 599, 108, 364, 244)->[(-3+1*r5), (-3+1*r5), (3-1*r5), (-3+1*r5)]
(258, 391, 266, 144, 400, 154, 41, 42, 47, 48, 179, 307, 315, 571, 326, 217, 227, 242, 502, 375)->[(3-1*r5), (-3+1*r5), (-3+1*r5), (3-1*r5)]
(17, 151, 279, 25, 410, 417, 167, 303, 57, 445, 67, 325, 213, 216, 101, 102, 362, 236, 494, 378)->[(3-1*r5), 0, (-1+1*r5), (4-2*r5)]
(129, 513, 15, 273, 295, 557, 438, 441, 444, 316, 572, 319, 592, 97, 98, 358, 233, 234, 113, 373)->[(6-2*r5), 0, 0, 0]
(128, 387, 134, 519, 9, 405, 407, 289, 50, 56, 443, 446, 70, 472, 356, 488, 243, 500, 501, 374)->[(-3+1*r5), (-3+1*r5), (-3+1*r5), (-3+1*r5)]
(257, 274, 152, 547, 166, 171, 558, 318, 63, 65, 453, 72, 332, 205, 335, 466, 345, 224, 355, 117)->[(1-1*r5), 0, (4-2*r5), (3-1*r5)]
(260, 261, 9, 138, 13, 270, 271, 149, 407, 289, 293, 39, 173, 185, 190, 71, 337, 341, 356, 501)->[(-3+1*r5), (1-1*r5), (4-2*r5), 0]
(15, 276, 404, 541, 551, 168, 434, 563, 181, 437, 438, 316, 200, 330, 78, 592, 476, 358, 489, 506)->[(-1+1*r5), (-4+2*r5), (-3+1*r5), 0]
(267, 272, 528, 408, 155, 27, 416, 33, 35, 566, 452, 331, 464, 83, 350, 480, 363, 110, 371, 248)->[(3-1*r5), (-1+1*r5), (-4+2*r5), 0]
(514, 518, 269, 402, 406, 157, 36, 46, 302, 176, 567, 449, 75, 333, 207, 347, 221, 353, 487, 120)->[(-4+2*r5), 0, (3-1*r5), (-1+1*r5)]
(133, 8, 396, 540, 288, 544, 34, 423, 554, 51, 58, 573, 582, 461, 88, 222, 99, 107, 372, 251)->[(-3+1*r5), (-3+1*r5), (3-1*r5), (3-1*r5)]
(130, 278, 534, 156, 30, 163, 549, 38, 430, 175, 310, 334, 342, 473, 92, 477, 484, 490, 246, 250)->[0, (-1+1*r5), (-3+1*r5), (4-2*r5)]
(259, 157, 158, 36, 548, 426, 46, 177, 312, 68, 333, 82, 469, 347, 95, 482, 491, 366, 118, 382)->[0, (3-1*r5), (-4+2*r5), (-1+1*r5)]
(388, 269, 19, 36, 554, 51, 309, 567, 58, 573, 84, 469, 344, 88, 347, 221, 103, 118, 508, 382)->[(4-2*r5), 0, (3-1*r5), (-1+1*r5)]
(513, 266, 268, 148, 154, 285, 300, 47, 562, 572, 74, 458, 343, 217, 97, 98, 239, 373, 375, 252)->[(-1+1*r5), (-3+1*r5), 0, (-4+2*r5)]
(7, 523, 397, 23, 26, 166, 52, 53, 318, 575, 203, 205, 591, 218, 355, 231, 492, 367, 117, 253)->[(4-2*r5), 0, (-3+1*r5), (-1+1*r5)]
(512, 520, 526, 16, 18, 22, 161, 545, 186, 64, 577, 322, 69, 457, 202, 206, 211, 91, 111, 376)->[(3-1*r5), (-3+1*r5), (-3+1*r5), (-3+1*r5)]
(517, 17, 146, 536, 410, 414, 160, 44, 172, 305, 313, 194, 196, 455, 85, 216, 101, 236, 495, 370)->[(-4+2*r5), (-3+1*r5), (-1+1*r5), 0]
(518, 401, 409, 539, 157, 299, 302, 312, 68, 201, 333, 207, 209, 82, 228, 230, 237, 368, 496, 377)->[(3-1*r5), (-4+2*r5), 0, (-1+1*r5)]
(2, 131, 5, 383, 264, 535, 287, 37, 570, 73, 339, 467, 599, 348, 223, 121, 108, 249, 254, 255)->[(-3+1*r5), 0, (-1+1*r5), (4-2*r5)]
(258, 266, 12, 530, 403, 285, 413, 550, 552, 179, 326, 585, 458, 587, 77, 343, 100, 375, 505, 380)->[(-4+2*r5), (1-1*r5), 0, (3-1*r5)]
(384, 399, 16, 144, 529, 282, 161, 290, 41, 42, 307, 69, 454, 457, 202, 463, 214, 226, 354, 502)->[(-4+2*r5), (-3+1*r5), (1-1*r5), 0]
(129, 518, 521, 402, 148, 406, 28, 176, 562, 436, 572, 319, 74, 207, 98, 230, 496, 113, 377, 379)->[(-1+1*r5), 0, (-4+2*r5), (3-1*r5)]
(516, 135, 264, 14, 543, 287, 432, 565, 184, 187, 192, 193, 586, 593, 467, 478, 360, 249, 123, 254)->[(1-1*r5), (-4+2*r5), (3-1*r5), 0]
(386, 10, 147, 150, 411, 412, 418, 556, 178, 308, 439, 448, 450, 76, 340, 596, 90, 485, 112, 504)->[0, (-3+1*r5), (-4+2*r5), (1-1*r5)]
(256, 264, 396, 535, 540, 543, 544, 296, 564, 568, 187, 574, 73, 89, 348, 222, 360, 244, 249, 251)->[(1-1*r5), (4-2*r5), (3-1*r5), 0]
(385, 11, 267, 21, 408, 291, 38, 175, 49, 182, 310, 451, 342, 473, 474, 351, 480, 481, 363, 371)->[(-4+2*r5), (-1+1*r5), 0, (-3+1*r5)]
(260, 138, 139, 12, 530, 413, 292, 294, 553, 173, 314, 190, 585, 587, 460, 341, 470, 93, 493, 119)->[0, (-6+2*r5), 0, 0]
(389, 6, 134, 265, 10, 275, 405, 411, 31, 546, 561, 443, 448, 595, 340, 87, 472, 90, 488, 364)->[(-3+1*r5), (4-2*r5), 0, (1-1*r5)]
(391, 523, 398, 400, 533, 23, 26, 539, 425, 48, 52, 315, 201, 598, 227, 228, 231, 237, 368, 507)->[(-4+2*r5), 0, (-3+1*r5), (-1+1*r5)]
(401, 406, 27, 416, 427, 46, 177, 436, 566, 323, 68, 580, 75, 333, 207, 83, 95, 248, 377, 379)->[(3-1*r5), (3-1*r5), (3-1*r5), (3-1*r5)]
(137, 138, 139, 12, 149, 413, 34, 550, 39, 552, 429, 185, 582, 461, 81, 341, 99, 100, 372, 511)->[(4-2*r5), (1-1*r5), 0, (3-1*r5)]
(259, 4, 388, 135, 524, 19, 281, 158, 297, 432, 565, 192, 579, 586, 469, 344, 96, 491, 247, 382)->[(-3+1*r5), (3-1*r5), (3-1*r5), (3-1*r5)]
(404, 30, 162, 551, 45, 175, 49, 563, 181, 447, 66, 451, 578, 200, 342, 92, 481, 484, 235, 369)->[(3-1*r5), (3-1*r5), (-3+1*r5), (-3+1*r5)]
(526, 15, 16, 399, 276, 545, 168, 41, 300, 47, 307, 69, 592, 217, 97, 233, 489, 242, 373, 376)->[(-1+1*r5), (4-2*r5), (-3+1*r5), 0]
(390, 141, 20, 412, 417, 178, 308, 55, 445, 450, 325, 199, 328, 76, 588, 589, 210, 338, 102, 378)->[(-4+2*r5), 0, (3-1*r5), (1-1*r5)]
(6, 265, 29, 287, 298, 561, 184, 187, 574, 73, 87, 599, 483, 364, 240, 116, 244, 249, 123, 255)->[(1-1*r5), 0, (-4+2*r5), (-3+1*r5)]
(393, 537, 541, 30, 32, 163, 549, 551, 45, 434, 563, 437, 336, 215, 484, 359, 365, 238, 499, 246)->[(-4+2*r5), (3-1*r5), (1-1*r5), 0]
(513, 520, 395, 268, 526, 273, 40, 300, 64, 198, 206, 462, 80, 594, 233, 234, 239, 373, 376, 127)->[(-1+1*r5), (-3+1*r5), 0, (4-2*r5)]
(4, 262, 524, 14, 547, 432, 62, 63, 192, 193, 453, 72, 584, 335, 212, 478, 96, 232, 105, 497)->[(1-1*r5), (3-1*r5), 0, (-4+2*r5)]
(384, 512, 260, 519, 9, 13, 529, 22, 292, 50, 56, 189, 190, 454, 457, 202, 211, 93, 356, 493)->[0, (1-1*r5), (-3+1*r5), (4-2*r5)]
(132, 531, 21, 408, 33, 419, 295, 181, 438, 441, 444, 447, 451, 200, 330, 331, 481, 358, 363, 110)->[(-1+1*r5), (3-1*r5), 0, (4-2*r5)]
(284, 542, 159, 291, 165, 38, 428, 301, 430, 306, 182, 442, 334, 590, 473, 474, 219, 477, 349, 352)->[(4-2*r5), (-1+1*r5), 0, (-3+1*r5)]
(384, 530, 22, 292, 40, 41, 553, 300, 47, 64, 69, 326, 585, 202, 343, 493, 239, 502, 375, 376)->[(3-1*r5), (1-1*r5), (4-2*r5), 0]
(385, 390, 11, 141, 531, 21, 415, 419, 170, 49, 59, 188, 447, 66, 451, 578, 199, 328, 588, 104)->[(3-1*r5), (-4+2*r5), 0, (1-1*r5)]
(256, 4, 388, 396, 19, 540, 543, 554, 171, 432, 58, 63, 586, 332, 335, 466, 84, 478, 360, 107)->[(1-1*r5), 0, (-4+2*r5), (3-1*r5)]
(257, 262, 143, 527, 274, 283, 547, 424, 43, 174, 559, 317, 61, 62, 576, 453, 581, 212, 224, 245)->[(1-1*r5), (-4+2*r5), (-3+1*r5), 0]
(257, 387, 261, 142, 143, 270, 407, 289, 558, 446, 576, 65, 70, 337, 465, 345, 94, 224, 245, 126)->[(1-1*r5), (4-2*r5), (-3+1*r5), 0]
(256, 142, 270, 149, 152, 540, 34, 296, 171, 558, 185, 71, 81, 337, 466, 345, 89, 99, 107, 251)->[(1-1*r5), (-3+1*r5), 0, (-4+2*r5)]
